DIGITAL COLLECTIONS SUMMARY REPORT

GEOGRAPHICAL SUBJECTS:
"World War, 1914-1918 England Public opinion","1"
"Merchants Maryland Baltimore Correspondence","1"
"Television personalities Ohio Archives","1"
"Women college students Maryland College Park","1"
"Women broadcasters New York Archives","2"
"Farmers Correspondence","1"
"National Organization for Women, Maryland Chapter Archives","1"
"Slavery Virginia History Sources","1"
"St. Joseph's Academy (Emmitsburg, Md.)","1"
"WTAM (Radio station : Cleveland, Ohio) History Sources","1"
"Actors United States Archives","1"
"Public Welfare Maryland History Sources","1"
"Businesswomen Archival resources","1"
"United States. Army Military Sources","1"
"Harris-Tuchman Productions, inc., Hollywood, Calif. Archives","1"
"Legislators Maryland History Sources","1"
"Women in agriculture Developing countries","1"
"Robert Callaway","1"
"League of Women Voters of Prince Georges County Archives","1"
"Bloomsbury group History Sources","1"
"Television programs for children History Sources","1"
"Women's Rights Maryland History","1"
"Country life","1"
"University of Maryland, College Park Committee on Undergraduate Women's Education Archives","1"
"Women television producers and directors Archives","1"
"Women Maryland Societies and clubs History Sources","1"
"Agriculture Minnesota History Sources","1"
"Insecticides Research","1"
"Joint Council on Educational Telecommunications (U.S.) History Sources","1"
"Mary Ann Cord","1"
"Technical assistance, American Developing countries","1"
"World War, 1939-1945 Maryland Sources","1"
"American literature History Sources","2"
"American Association of University Women, Maryland Division","1"
"Catholics Family relationships Maryland Charles County 19th century History Sources","1"
"Baltimore (Md.) Economic conditions History Sources","1"
"Yaddo (Artist's Colony)","1"
"Creek War, 1813-1814 History Archival resources","1"
"Women in the broadcasting industry History Sources","1"
"League of Women Voters of Prince George's County History Sources","1"
"Education Maryland","1"
"Dressmaking History","2"
"Women Developing countries Social conditions","1"
"Unidentified family, circa 1860s-1880s; tintype","1"
"Entomologists Maryland","1"
"Presidents United States Election","1"
"City planning Maryland Prince George's County History Sources","1"
"Banking law History 20th century","1"
"Displaced homemakers United States","1"
"Slaves Maryland Anne Arundel County History Sources","1"
"Literature History and criticism","1"
"Catholics Maryland Baltimore","1"
"Woman's Suburban Democratic Club (Montgomery County, Md.) Archives","1"
"Disaster relief History Sources","1"
"Dadaism History Sources","1"
"Soldiers Maryland Correspondence","1"
"United States Officials and employees Pensions History Sources","1"
"Maryben Books Archives","1"
"Three unidentified women, circa early 1900s","1"
"Unidentified girl","1"
"Historic Preservation United States History Sources","1"
"Displaced homemakers Employment United States","1"
"American Academy of Arts and Letters","1"
"Jewish Women Authors Archives","1"
"Women's rights Maryland","1"
"National Council of Primary Education (U.S.) Archives","1"
"Women Education (Higher) Maryland","1"
"Women Health and hygiene Developing countries","1"
"Louisa Washington Condol","1"
"Slavery Maryland History Sources","1"
"Maryland Agricultural College Faculty Archives","1"
"Slaves -- Maryland -- Anne Arundel County -- History -- Sources","2"
"Virginia C. Condol","1"
"Association for Childhood Education International (U.S.) Archives","1"
"Family services Maryland Montgomery County Archival resources","1"
"Public Broadcasting Service (U.S.) History Sources","1"
"University of Maryland, College Park Students","1"
"Prince Georges County (Md.). Board of Education History Sources","1"
"Societies","1"
"Feminists Maryland Archives","1"
"Historic buildings Maryland","1"
"Feminism","1"
"Agriculture -- Maryland -- Anne Arundel County -- History -- Sources","2"
"United States. Revenue-Cutter Service History Sources","1"
"American Women in Radio and Television Inc. Archives","1"
"Women in politics Maryland","1"
"University of Maryland, College Park. Class of 1923","1"
"Maryland Politics and government 1865-1950 History Sources","1"
"Women's Action Coalition of Prince George's County Archives","1"
"Methodist Church Hymns","1"
"Women television producers and directors United States Archives","1"
"Publishers and Publishing United States History Sources","1"
"Women in politics Maryland History Sources","1"
"American Women Authors 20th century Personal Finances Sources","1"
"Louisiana Purchase","1"
"Women Maryland Elkton Social conditions Sources","1"
"University of Maryland, College Park Chancellor's Commission on Women's Affairs Archives","1"
"Local government Maryland Montgomery County Citizen participation","1"
"World politics History 19th century Archival resources","1"
"Radio broadcasting United States Archival resources","1"
TOTAL = 320

TEMPORAL SUBJECTS:
"1885-12-13","1"
"1901-2000","36"
"1911-1920","322"
"1951-1960","16"
"1811-1820","6"
"1851-1860","22"
"1791-1800","4"
"1891-1900","12"
"1884-01-3","1"
"1884-05-14","1"
"2001-2100","1"
"1821-1830","4"
"1921-1930","306"
"1961-1970","13"
"1861-1870","55"
"1801-1900","96"
"1701-1800","11"
"1601-1700","2"
"1931-1940","12"
"1831-1840","41"
"1971-1980","4"
"1871-1880","27"
"1501-1600","1"
"1731-1740","1"
"1970","1"
"2001-2010","2"
"1991-2000","5"
"1884-10-19","1"
"1901-1910","6"
"1941-1950","10"
"1801-1810","14"
"1981-1990","5"
"1885-04-26","1"
"1884-03-31","1"
"1841-1850","3"
"1881-1890","28"
TOTAL = 1072

RELATIONSHIPS
"Adele H. Stamp papers","1"
"National Organization for Women, Maryland Chapter archives","1"
"University Publications","1"
"Ann Heintze papers","19"
"Jennie Forehand papers","1"
"Djuna Barnes papers","2"
"Preston Family Papers","38"
"Leon Washington Condol Papers","28"
"Adele Stamp Collection","2"
"Brooke Family papers","18"
"Baltimore News American collection","1"
"David and Elizabeth Scull Papers","1"
"Claude-Gray-Hughes-Tuck-Whittington Family papers","6"
"Hendricks and Hamilton families papers","8"
"Hepburn Family Papers","1"
"Djuna Barnes Papers","2"
"Maryland Manuscripts collection","68"
"Off Our Backs archives","2"
"The original cookbook was returned to the Lloyd-Tilghman family. The Archives and Manuscripts Department only has these digital files and a color photocopy.","3"
"Sellman Family papers","3"
"Clara Barton papers","6"
"Mary Eliza Bradbury papers","1"
"Elsa von Freytag-Loringhoven papers","300"
"Sterling Byrd Collection","1"
"Byron Family Papers","1"
"Preston Family papers","88"
"Katherine Anne Porter papers","16"
"Marion Theresa (M. T.) Biddle papers","1"
"Woman's Suburban Democratic Club archives","6"
"David and Elizabeth Scull papers","3"
TOTAL = 629
