DIGITAL COLLECTIONS SUMMARY REPORT

GEOGRAPHICAL SUBJECTS:
"Privateering France History Sources","1"
"Trials (Rape) Maryland","1"
"Education Maryland","1"
"City planning Maryland Prince George's County History Sources","1"
"University of Maryland at College Park. Campus Senate Archives","1"
"Slaves Maryland Anne Arundel County History Sources","1"
"Family farms Maryland History 19th century","1"
"United States. Work Projects Administration (Md.) Photograph collections","1"
"Elementary schools Maryland Prince George's County History Sources","1"
"Ship captains France Correspondence","1"
"National Council of Primary Education (U.S.) Archives","1"
"Political campaigns Maryland History Sources","1"
"Slavery Maryland History Sources","1"
"Berwyn Heights Elementary School (Md.) Archives","1"
"Revolutionary literature, American","1"
"Maryland Politics and government History Sources","1"
"Association for Childhood Education International (U.S.) Archives","1"
"Vietnam War, 1961-1975 Protest movements Maryland College Park","1"
"Prince Georges County (Md.). Board of Education History Sources","1"
"Slaveholders Maryland Prince George's County Archives","1"
"People","6"
"University of Maryland, College Park Alumni Office Archives","1"
"Parents' and teachers' associations Maryland Prince George's County Archives","1"
"United States. Federal Civil Works Administration History Sources","1"
"Lawyers Maryland Charles County History Sources","1"
"Women in politics Maryland","1"
"Governors Maryland Biography Sources","1"
"University of Maryland, College Park Societies, etc. History Sources","1"
"University of Maryland (System) History Sources","1"
"Writers' Program of the Work Projects Administration in the State of Maryland History Sources","1"
"Women Maryland Elkton Social conditions Sources","1"
"Louisiana Purchase","1"
"Higher education and state Maryland Archival resources","1"
"United States. Work Projects Administration (Md.) Management History Sources","1"
TOTAL = 132

TEMPORAL SUBJECTS:
"1911-1920","5"
"1982-10","1"
"1951-1960","8"
"1811-1820","78"
"1751-1760","2"
"1851-1860","69"
"1891-1900","1"
"1791-1800","61"
"1972-05-5","1"
"1971-05-7","2"
"1971-11-28","1"
"1921-1930","3"
"1821-1830","78"
"1961-1970","85"
"1861-1870","37"
"1701-1800","7"
"1801-1900","29"
"1761-1770","12"
"1931-1940","8"
"1831-1840","239"
"1971-1980","56"
"1871-1880","2"
"1771-1780","7"
"2001-2010","4"
"1991-2000","11"
"1901-1910","1"
"1941-1950","7"
"1801-1810","48"
"1981-1990","34"
"1841-1850","16"
"1881-1890","1"
"1781-1790","26"
TOTAL = 940

RELATIONSHIPS
"Biographical Photographs - Print File","2"
"Cigar Makers' International Union archives","1"
"Philip Geraci collection","3"
"Joan Hult collection","1"
"Djuna Barnes papers","1"
"Campus Unrest collection","8"
"University of Maryland (College Park, Md.). Photo Services photographs","9"
"Baltimore News American collection","91"
"National Trust Library Postcard Collection","1"
"University Archives","1"
"Office of the Chancellor records","1"
"Campus Unrest Collection","1"
"University of Maryland (College Park, Md.). President's Office records","3"
"President's Office records","1"
"Maryland Manuscripts collection","702"
"Off Our Backs archives","2"
"Diamondback photograph collection","4"
"Industrial Union of Marine and Shipbuilding Workers of America archives","1"
"University of Maryland","1"
"United Brotherhood of Carpenters and Joiners of America archives","1"
"Patrick M. Olmert photographs","6"
"Leon Washington Condol papers","1"
"David and Elizabeth Scull papers","3"
TOTAL = 845
