DIGITAL COLLECTIONS SUMMARY REPORT

GEOGRAPHICAL SUBJECTS:
"Sewing","1"
"Publishers and publishing United States History Sources","1"
"Church politics","1"
"Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834, Papers of the Marquis de Lafayette","1"
"National Women's Relief Corps (U.S.) History Sources","1"
"Photography","1"
"United States History Civil War, 1861-1865 Sources","2"
"Games","1"
"Free African Americans","3"
"Holidays","1"
"American Federation of Labor","1"
"Secessionists","1"
"College of Physicians and Surgeons (Baltimore, Md.)","1"
"Sons of Temperance of North America","1"
"Banks and banking Maryland Archival resources","1"
"Labor United States History Sources","1"
"Poets, American 20th century Archives","1"
"Inspection","1"
"Thornhill (Destroyer escort : DE-195)","1"
"Farmers Correspondence","1"
"Music","1"
"Military authority","1"
"Oral history","1"
"Reporters and reporting History Sources","1"
"Agriculture Minnesota History Sources","1"
"Painters France Correspondence","1"
"Singing","1"
"Episcopalian","1"
"American-Russian relations","1"
"George K. MacKenzie (Destroyer : DD-836)","1"
"Oral history Study and teaching (Higher)","1"
"Baltimore (Md.) Economic conditions History Sources","1"
"Baltimore (Md.) Social life and customs 20th century History Sources","1"
"Creek War, 1813-1814 History Archival resources","1"
"College students Maryland History Sources","1"
"Labor unions Organizing Maryland Baltimore Archival resources","1"
"Courbet, Gustave, 1819-1877 Political and social views","1"
"Prisoners of war","1"
"United States. Navy Sea life","1"
"Dressmaking History","2"
"National Public Radio (U.S.) History Sources","1"
"Public radio United States History Sources","1"
"Courbet, Gustave, 1819-1877 - Travel","1"
"Disaster relief History Sources","1"
"Soldiers Maryland Correspondence","1"
"United States Officials and employees Pensions History Sources","1"
"Funeral","1"
"Military life","1"
"Maryland Agricultural College","1"
"Pioneers Maryland History Sources","1"
"United States Army Military Life History Sources","1"
"Judges Maryland Baltimore 20th century Archives","1"
"Cigar Makers' International Union of America","1"
"Unionists","1"
"Washington National Monument Society History","1"
"Naval Academy","1"
"United States. Revenue-Cutter Service History Sources","1"
"United States. Army. Maryland Infantry Regiment, 1st (1861-1865)","1"
"Maryland History Civil War, 1861-1865 Social conditions Sources","1"
"Legislators Maryland","1"
"American-British relations","1"
"Methodist Church Hymns","1"
"Dress parade","1"
"Elections","1"
"Sailors United States Correspondence","1"
"World politics History 19th century Archival resources","1"
"Lafayette, Marie Adrienne de Noailles, marquise de, 1759-1807Correspondence","1"
"Politicians Maryland","1"
TOTAL = 172

TEMPORAL SUBJECTS:
"1990","1"
"1901-2000","1"
"1911-1920","63"
"1951-1960","7"
"1811-1820","56"
"1751-1760","7"
"1851-1860","66"
"1791-1800","45"
"1891-1900","13"
"2001-2100","2"
"1821-1830","55"
"1921-1930","10"
"1961-1970","10"
"1861-1870","145"
"1701-1800","7"
"1985","1"
"1761-1770","17"
"1801-1900","36"
"1986","6"
"1987","6"
"1601-1700","1"
"1931-1940","7"
"1831-1840","124"
"1971-1980","18"
"1871-1880","36"
"1771-1780","9"
"2001-2010","6"
"1991-2000","18"
"1901-1910","8"
"1941-1950","6"
"1981-1990","61"
"1801-1810","12"
"1741-1750","3"
"1841-1850","16"
"1781-1790","15"
"1881-1890","16"
TOTAL = 910

RELATIONSHIPS
"Maryland Sheet Music collection","1"
"Baltimore News American Photograph Collection","2"
"Biographical Photographs - Print File","1"
"University Publications","1"
"Osburn Family papers","14"
"Geary Eppley papers","2"
"Harry Clifton Byrd papers","2"
"Frances McCullough papers","3"
"Djuna Barnes papers","6"
"Joseph Raynes papers","8"
"Burhaus Family papers","2"
"Brooke Family papers","20"
"Baltimore News American collection","7"
"National Trust Library Postcard Collection","3"
"Isaiah S. and Martha Lang papers","32"
"William Emory papers","2"
"Papers of Aaron S. Oberly","5"
"Felix Agnus papers","1"
"Sterling Family papers","4"
"John McConnel collection","4"
"Hendricks and Hamilton families papers","9"
"Leonidas Dodson papers","7"
"Byron Family papers","92"
"William Morris papers","4"
"Hepburn Family Papers","18"
"Maryland Manuscripts collection","414"
"The original cookbook was returned to the Lloyd-Tilghman family. The Archives and Manuscripts Department only has these digital files and a color photocopy.","3"
"William B. Sands papers","1"
"Warfield Family papers","1"
"John William Stewart Family papers","26"
"Robert Fergusson and Alexander Hamilton papers","6"
"Sellman Family papers","3"
"John T. Whalen papers","53"
"Sterling Byrd Collection","5"
"Joseph Spence Papers","2"
"George Koonce collection","1"
"Hamilton Family papers","1"
"Byron Family Papers","1"
"Maryland Manuscripts Collection","1"
"Katherine Anne Porter papers","18"
"Preston Family papers","1"
"Marion Theresa (M. T.) Biddle papers","1"
"Thomas Kensett Family papers","7"
"Leon Washington Condol papers","1"
"Barnes Family Papers","7"
TOTAL = 803
